gene_symbol,exon_length
Gm22199,126
Gm22200,67
Gm22203,58
Gm22205,71
Gm22206,116
Gm22208,110
Gm2221,418
Gm22210,144
Gm22212,106
Gm22215,96
Gm22218,59
Gm22219,10648
Gm22220,149
Gm22221,103
Gm22223,125
Gm22226,109
Gm22229,108
Gm2223,1350
Gm22233,114
Gm22236,106
Gm22245,103
Gm22246,107
Gm22247,131
Gm22248,150
Gm22249,136
Gm2225,377
Gm22251,107
Gm22252,79
Gm22253,79
Gm22255,79
Gm22258,94
Gm22259,107
Gm22260,107
Gm22263,104
Gm22264,107
Gm22265,116
Gm22266,138
Gm22267,131
Gm22268,131
Gm22269,130
Gm22270,132
Gm22271,128
Gm22272,134
Gm22273,132
Gm22274,79
Gm22279,93
Gm22281,103
Gm22283,161
Gm22284,132
Gm22285,94
Gm22286,107
Gm22287,107
Gm22288,107
Gm2229,710
Gm22290,107
Gm22291,119
Gm22293,109
Gm22294,104
Gm22295,107
Gm22296,103
Gm22297,106
Gm22298,133
Gm22299,136
Gm22300,126
Gm22301,107
Gm22302,106
Gm22303,122
Gm22304,129
Gm22305,108
Gm22306,107
Gm22307,107
Gm22308,107
Gm2231,612
Gm22310,116
Gm22312,130
Gm22313,129
Gm22315,143
Gm22317,164
Gm22319,122
Gm22321,104
Gm22322,111
Gm22324,114
Gm22327,108
Gm2233,1916
Gm22330,115
Gm22331,136
Gm22332,126
Gm22333,101
Gm22334,133
Gm22335,99
Gm22336,107
Gm22337,132
Gm22339,62
Gm22341,129
Gm22345,107
Gm22347,132
Gm22348,79
Gm22350,156
Gm22351,107
Gm22352,107
Gm22353,136
Gm22354,70
Gm22357,83
Gm22358,122
Gm22359,108
Gm22360,107
Gm22361,176
Gm22362,134
Gm22363,108
Gm22364,98
Gm22365,117
Gm22367,132
Gm2237,2246
Gm22371,130
Gm22372,136
Gm22373,89
Gm22374,132
Gm22378,111
Gm22379,131
Gm22380,95
Gm22381,107
Gm22382,130
Gm22386,129
Gm22387,131
Gm22391,79
Gm22392,107
Gm22393,79
Gm22394,76
Gm22416,88
Gm22417,94
Gm22418,107
Gm22421,107
Gm22422,135
Gm22423,184
Gm22424,87
Gm22425,138
Gm22428,132
Gm22429,130
Gm22430,107
Gm22433,142
Gm22434,122
Gm22438,132
Gm22439,132
Gm2244,1506
Gm22442,144
Gm22443,107
Gm22444,108
Gm22446,104
Gm22447,92
Gm22448,107
Gm22449,79
Gm2245,9983
Gm22450,107
Gm22451,151
Gm22452,104
Gm22454,107
Gm22455,71
Gm22456,125
Gm22458,107
Gm22459,108
Gm22469,133
Gm22470,130
Gm22471,130
Gm22472,134
Gm22473,132
Gm22474,107
Gm22476,100
Gm22479,81
Gm22480,128
Gm22488,127
Gm22489,62
Gm22490,119
Gm22491,102
Gm22493,132
Gm22494,128
Gm22495,126
Gm22496,88
Gm22497,131
Gm22498,86
Gm22499,135
Gm22500,99
Gm22501,127
Gm22502,107
Gm22503,115
Gm22504,139
Gm22505,108
Gm22506,98
Gm22507,160
Gm22509,107
Gm22510,79
Gm22511,79
Gm22513,164
Gm22516,124
Gm22517,136
Gm22519,178
Gm22520,129
Gm22521,134
Gm22522,151
Gm22523,100
Gm22524,79
Gm22529,123
Gm2253,414
Gm22530,118
Gm22531,140
Gm22534,104
Gm22536,134
Gm22539,117
Gm22540,117
Gm22542,95
Gm22543,94
Gm22544,127
Gm22545,132
Gm22546,130
Gm22549,107
Gm22550,107
Gm22551,103
Gm22554,147
Gm22557,102
Gm22559,134
Gm22567,342
Gm22571,70
Gm22572,105
Gm22573,102
Gm22575,110
Gm22576,104
Gm22577,109
Gm22578,107
Gm22579,133
Gm22580,107
Gm22581,136
Gm22583,107
Gm22584,92
Gm22588,140
Gm22589,77
Gm22590,128
Gm22591,106
Gm22592,131
Gm22593,109
Gm22594,130
Gm22595,130
Gm22597,80
Gm22598,127
Gm22599,132
Gm22603,96
Gm22605,108
Gm22606,103
Gm22608,103
Gm22609,121
Gm22614,165
Gm22618,107
Gm22620,133
Gm22621,74
Gm22622,129
Gm22623,107
Gm22627,79
Gm22628,107
Gm22629,79
Gm22630,79
Gm22631,94
Gm22632,79
Gm22633,107
Gm22638,107
Gm22640,79
Gm22642,252
Gm22645,107
Gm22649,298
Gm22652,131
Gm22654,105
Gm22656,171
Gm22657,132
Gm22658,155
Gm22659,130
Gm22660,130
Gm22661,132
Gm22663,102
Gm2267,1740
Gm22670,143
Gm22671,134
Gm22672,134
Gm22673,131
Gm22674,131
Gm22675,104
Gm22676,129
Gm22680,69
Gm22681,106
Gm22682,107
Gm22683,137
Gm22684,132
Gm22685,106
Gm22686,100
Gm22699,105
Gm2270,1797
Gm22701,291
Gm22704,137
Gm22708,103
Gm22711,268
Gm22713,130
Gm22716,107
Gm22717,171
Gm2272,582
Gm22720,87
Gm22722,132
Gm22723,129
Gm22724,127
Gm22725,110
Gm22727,116
Gm22728,129
Gm22732,121
Gm22733,91
Gm22738,147
Gm22739,160
Gm22740,109
Gm22741,165
Gm22743,133
Gm22744,65
Gm22746,107
Gm22747,107
Gm22748,136
Gm22749,107
Gm22753,107
Gm22756,107
Gm22762,137
Gm22763,107
Gm22764,92
Gm22766,99
Gm22767,165
Gm22769,98
Gm22771,91
Gm22772,121
Gm22776,94
Gm22777,129
Gm22778,128
Gm22779,107
Gm22780,132
Gm22781,137
Gm22782,132
Gm22783,107
Gm22784,132
Gm22785,132
Gm22786,122
Gm22788,61
Gm22789,130
Gm22791,145
Gm22792,133
Gm22795,118
Gm22797,131
Gm22798,107
Gm22805,107
Gm22806,136
Gm22807,129
Gm22808,107
Gm22809,156
Gm22810,158
Gm22811,154
Gm22812,94
Gm22813,247
Gm22815,62
Gm22817,356
Gm22818,104
Gm22821,107
Gm22822,107
Gm22823,107
Gm22826,165
Gm22827,107
Gm22828,107
Gm22829,106
Gm22830,130
Gm22833,132
Gm22834,79
Gm22836,61
Gm22840,136
Gm22841,62
Gm22845,104
Gm22847,105
Gm22850,82
Gm22851,94
Gm22857,134
Gm22858,76
Gm2286,1284
Gm22863,94
Gm22866,177
Gm22868,164
Gm2287,1000
Gm22870,112
Gm22871,54
Gm22876,298
Gm22879,74
Gm2288,638
Gm22880,103
Gm22881,134
Gm22882,124
Gm22883,106
Gm22884,140
Gm22885,107
Gm22886,107
Gm22887,107
Gm22888,77
Gm22889,58
Gm22890,144
Gm22893,116
Gm22897,255
Gm22899,131
Gm22900,130
Gm22902,302
Gm22909,79
Gm22910,132
Gm22911,107
Gm22912,79
Gm22915,136
Gm22916,119
Gm22927,131
Gm22929,107
Gm22934,132
Gm22935,104
Gm22936,126
Gm22937,131
Gm22938,120
Gm22939,131
Gm22941,94
Gm22942,124
Gm22944,133
Gm22945,157
Gm22946,82
Gm22947,91
Gm22950,107
Gm22951,107
Gm22953,101
Gm22956,80
Gm22958,184
Gm22960,104
Gm22965,101
Gm22966,129
Gm22969,107
Gm22970,186
Gm22971,97
Gm22972,131
Gm22973,191
Gm22974,103
Gm22975,107
Gm22977,107
Gm22978,160
Gm22979,159
Gm22980,70
Gm22981,75
Gm22984,122
Gm22985,116
Gm22988,144
Gm22995,107
Gm22996,79
Gm22997,107
Gm22999,88
Gm23000,139
Gm23002,107
Gm23003,107
Gm23005,136
Gm23008,80
Gm23010,126
Gm23011,132
Gm23012,83
Gm23013,106
Gm23014,130
Gm23015,128
Gm23016,62
Gm23017,72
Gm23021,169
Gm23022,180
Gm23025,111
Gm23031,119
Gm23032,107
Gm23033,134
Gm23034,147
Gm23035,106
Gm23036,99
Gm23038,104
Gm23039,161
Gm23040,163
Gm23041,106
Gm23042,101
Gm23043,109
Gm23044,100
Gm23047,94
Gm23048,129
Gm23050,165
Gm23054,162
Gm23055,94
Gm23056,111
Gm23057,107
Gm23058,107
Gm23059,107
Gm23067,62
Gm2307,1284
Gm23072,123
Gm23076,79
Gm23077,116
Gm23079,117
Gm2308,1004
Gm23080,103
Gm23082,133
Gm23083,116
Gm23089,94
Gm2309,1941
Gm23090,78
Gm23092,107
Gm23093,102
Gm23095,107
Gm23096,107
Gm23097,105
Gm23099,139
Gm2310,3544
Gm23100,141
Gm23101,137
Gm23102,116
Gm23103,107
Gm23104,104
Gm23105,134
Gm23109,126
Gm23111,105
Gm23112,125
Gm23113,99
Gm23116,67
Gm23117,108
Gm23118,187
Gm23119,140
Gm23123,144
Gm23124,107
Gm23125,106
Gm23126,134
Gm23127,130
Gm23128,265
Gm23129,132
Gm23130,74
Gm23131,132
Gm23132,132
Gm23136,99
Gm23137,107
Gm23138,103
Gm23139,132
Gm2314,586
Gm23140,107
Gm23141,94
Gm23142,105
Gm23143,116
Gm23144,107
Gm23145,79
Gm23148,107
Gm23151,107
Gm23153,313
Gm2316,921
Gm23167,103
Gm23168,143
Gm23169,112
Gm23175,132
Gm23176,130
Gm2318,639
Gm23180,125
Gm23181,110
Gm23182,135
Gm23185,85
Gm23186,107
Gm23187,86
Gm23191,107
Gm23194,105
Gm23195,129
Gm23196,107
Gm23199,107
Gm232,2559
Gm23200,132
Gm23201,89
Gm23202,129
Gm23203,107
Gm23205,103
Gm23206,184
Gm23207,102
Gm23210,98
Gm23212,60
Gm23214,157
Gm23216,107
Gm23217,107
Gm23219,87
Gm23220,137
Gm23223,127
Gm23225,114
Gm23226,103
Gm23229,105
Gm23230,133
Gm23231,104
Gm23233,137
Gm23234,134
Gm23238,164
Gm23239,181
Gm2324,662
Gm23240,121
Gm23241,106
Gm23242,107
Gm23244,92
Gm23245,135
Gm23246,67
Gm23247,107
Gm23248,108
Gm23249,161
Gm2325,581
Gm23254,79
Gm23258,106
Gm23260,172
Gm23261,136
Gm23262,168
Gm23264,107
Gm23265,94
Gm23266,134
Gm23267,132
Gm23269,107
Gm23270,131
Gm23271,124
Gm23272,129
Gm23273,135
Gm23274,130
Gm23275,104
Gm23276,138
Gm23277,136
Gm23278,143
Gm2328,535
Gm23280,139
Gm23284,119
Gm23286,79
Gm23287,116
Gm23293,104
Gm23294,164
Gm23296,107
Gm23297,127
Gm23298,107
Gm23300,125
Gm23301,65
Gm23302,100
Gm23303,152
Gm23305,79
Gm23308,107
Gm23310,79
Gm23311,134
Gm23312,102
Gm23313,94
Gm23315,109
Gm23316,114
Gm23318,108
Gm23319,131
Gm23320,127
Gm23321,126
Gm23322,167
Gm23323,133
Gm23324,131
Gm23325,129
Gm23326,105
Gm23327,78
Gm23328,132
Gm23329,108
Gm2333,342
Gm23330,164
Gm23331,108
Gm23336,123
Gm23337,118
Gm23338,95
Gm23339,139
Gm23340,123
Gm23341,97
Gm23343,143
Gm23344,68
Gm23345,150
Gm23346,136
Gm23347,82
Gm23349,98
Gm23350,103
Gm23351,125
Gm23352,64
Gm23354,104
Gm23355,107
Gm23356,79
Gm23369,105
Gm23370,259
Gm23376,160
Gm23377,264
Gm23378,107
Gm23379,107
Gm23382,104
Gm23386,144
Gm23389,69
Gm23390,106
Gm23402,107
Gm23404,97
Gm23405,160
Gm23406,122
Gm23407,91
Gm23410,107
Gm23411,62
Gm23412,107
Gm23421,104
Gm23422,107
Gm23423,106
Gm23428,102
Gm23429,149
Gm2343,1042
Gm23431,107
Gm23432,131
Gm23434,100
Gm23435,156
Gm23437,127
Gm23439,132
Gm23440,130
Gm23441,127
Gm23442,134
Gm23443,128
Gm23444,191
Gm23445,107
Gm23446,94
Gm23447,163
Gm23448,104
Gm23449,79
Gm2345,589
Gm23451,122
Gm23452,107
Gm23453,106
Gm23454,133
Gm23455,100
Gm23458,169
Gm23459,131
Gm2346,1284
Gm23460,109
Gm23461,107
Gm23462,104
Gm23463,99
Gm23464,147
Gm23467,159
Gm23470,120
Gm23471,79
Gm23472,191
Gm23475,62
Gm23477,128
Gm23479,122
Gm2348,300
Gm23481,131
Gm23482,122
Gm23483,108
Gm23484,131
Gm23485,155
Gm2349,478
Gm23494,126
Gm23497,130
Gm23498,87
Gm2350,479
Gm23502,145
Gm23503,107
Gm23505,130
Gm23506,107
Gm23507,107
Gm23508,72
Gm23509,160
Gm23510,163
Gm23511,164
Gm23512,107
Gm23513,133
Gm23514,130
Gm23515,107
Gm23516,107
Gm23517,192
Gm23518,153
Gm23520,107
Gm23523,107
Gm23527,130
Gm23528,132
Gm23529,132
Gm23530,137
Gm23532,112
Gm23534,97
Gm23535,106
Gm23538,101
Gm23540,164
Gm23545,104
Gm23546,137
Gm23547,271
Gm23552,74
Gm23554,110
Gm23555,135
Gm23557,138
Gm23560,79
Gm23561,92
Gm23567,107
Gm23568,92
Gm23570,104
Gm23573,107
Gm23575,79
Gm23579,103
Gm23581,63
Gm23582,139
Gm23585,102
Gm23586,123
Gm23592,117
Gm23593,120
Gm23594,134
Gm23595,130
Gm23596,132
Gm23598,144
Gm23601,131
Gm23602,132
Gm23604,269
Gm23605,127
Gm23607,126
Gm23608,128
Gm23609,127
Gm2361,620
Gm23610,107
Gm23613,87
Gm23614,107
Gm23615,65
Gm23618,79
Gm23619,94
Gm23622,107
Gm23623,107
Gm23625,100
Gm23626,133
Gm23627,107
Gm23628,173
Gm23629,107
Gm23639,132
Gm23641,101
Gm23644,77
Gm23645,108
Gm23647,109
Gm23648,107
Gm23649,107
Gm23650,70
Gm23655,105
Gm23656,112
Gm2366,3982
Gm23660,79
Gm23661,87
Gm23664,89
Gm23665,62
Gm23666,116
Gm23669,128
Gm2367,472
Gm23670,119
Gm23674,131
Gm23675,125
Gm23676,105
Gm23677,104
Gm23678,107
Gm23680,164
Gm23682,79
Gm23686,164
Gm23687,79
Gm23688,79
Gm23690,94
Gm23691,107
Gm23692,160
Gm23698,128
Gm23699,135
Gm23703,143
Gm23705,130
Gm23706,82
Gm23707,125
Gm23708,123
Gm23709,130
Gm23711,83
Gm23712,107
Gm23714,105
Gm23716,144
Gm23721,107
Gm23722,130
Gm23723,132
Gm23725,107
Gm23727,164
Gm23730,107
Gm23731,107
Gm23732,107
Gm23733,106
Gm23734,109
Gm23735,134
Gm23736,75
Gm23737,159
Gm23738,171
Gm23741,171
Gm23744,149
Gm23745,125
Gm23746,125
Gm23747,131
Gm23748,131
Gm23749,131
Gm23750,132
Gm23751,136
Gm23754,63
Gm23758,90
Gm23760,116
Gm23767,94
Gm23768,131
Gm23769,121
Gm23774,131
Gm23779,64
Gm23786,240
Gm23787,73
Gm23788,106
Gm2379,11705
Gm23790,107
Gm23792,93
Gm23793,117
Gm23794,104
Gm23795,137
Gm23796,160
Gm23803,132
Gm23805,107
Gm2381,4073
Gm23814,102
Gm23815,107
Gm23816,132
Gm23817,104
Gm23819,109
Gm23822,128
Gm23823,124
Gm23826,119
Gm2383,807
Gm23831,85
Gm23834,129
Gm23835,132
Gm23838,162
Gm23839,109
Gm23845,152
Gm23846,107
Gm23847,110
Gm23848,106
Gm23849,191
Gm23850,169
Gm23851,103
Gm23852,77
Gm23855,135
Gm23856,99
Gm23858,106
Gm23859,64
Gm23860,132
Gm23862,94
Gm23864,107
Gm2387,646
Gm23877,129
Gm23879,126
Gm23887,172
Gm23889,104
Gm2389,189
Gm23891,138
Gm23892,130
Gm23895,160
Gm23896,130
Gm23897,158
Gm2390,897
Gm23901,107
Gm23902,134
Gm23903,131
Gm23904,124
Gm23906,128
Gm23907,189
Gm23908,132
Gm23909,131
Gm23910,132
Gm23911,134
Gm23916,399
Gm23921,107
Gm23922,79
Gm23923,133
Gm23924,108
Gm23925,132
Gm23926,90
Gm23928,145
Gm23932,107
Gm23933,79
Gm23934,107
Gm23939,133
Gm23940,105
Gm23941,107
Gm23942,107
Gm23944,79
Gm23946,197
Gm23947,107
Gm23948,132
Gm23949,127
Gm2395,424
Gm23950,129
Gm23951,132
Gm23952,4313
Gm23953,94
Gm23955,100
Gm23958,105
Gm2396,13645
Gm23960,131
Gm23965,142
Gm23966,107
Gm23969,74
Gm23970,107
Gm23971,191
Gm23972,165
Gm23974,131
Gm23975,106
Gm23977,74
Gm23979,128
Gm2398,883
Gm23980,158
Gm23981,106
Gm23984,203
Gm23985,124
Gm23986,63
Gm23987,129
Gm2399,225
Gm23991,93
Gm23993,144
Gm23994,88
Gm23995,129
Gm23996,131
Gm24000,89
Gm24002,104
Gm24003,100
Gm24004,178
Gm24006,132
Gm24008,138
Gm24013,99
Gm24016,68
Gm24018,107
Gm24019,107
Gm24021,79
Gm24027,79
Gm24029,143
Gm24030,164
Gm24031,131
Gm24032,159
Gm24035,107
Gm24036,156
Gm24037,180
Gm24038,159
Gm24039,132
Gm2404,844
Gm24040,79
Gm24041,156
Gm24042,103
Gm24043,116
Gm24044,156
Gm24045,98
Gm24046,165
Gm24056,146
Gm24061,120
Gm24064,106
Gm24066,131
Gm24067,85
Gm24068,132
Gm24069,127
Gm24070,130
Gm24071,132
Gm24072,74
Gm24075,72
Gm24077,136
Gm24079,132
Gm24086,98
Gm24088,79
Gm24091,83
Gm24095,133
Gm24097,107
Gm24099,107
Gm24100,79
Gm24105,293
Gm24116,107
Gm24117,133
Gm24118,126
Gm24119,246
Gm2412,426
Gm24120,129
Gm24121,106
Gm24122,132
Gm24123,83
Gm24124,132
Gm24125,137
Gm24126,106
Gm24127,130
Gm24128,99
Gm24129,97
Gm24130,151
Gm24131,107
Gm24134,71
Gm24136,165
Gm24137,79
Gm24138,114
Gm24141,115
Gm24142,107
Gm24143,145
Gm24144,111
Gm24145,163
Gm24147,144
Gm24149,107
Gm2415,10178
Gm24150,104
Gm24151,141
Gm24152,163
Gm24153,94
Gm24154,130
Gm24160,126
Gm24161,130
Gm24162,102
Gm24163,132
Gm24164,104
Gm24165,128
Gm24166,135
Gm24168,107
Gm24170,133
Gm24171,131
Gm24172,117
Gm24173,128
Gm24175,129
Gm24176,121
Gm24177,131
Gm24178,96
Gm24179,127
Gm24182,107
Gm24183,93
Gm24185,105
Gm24192,145
Gm24195,137
Gm24198,108
Gm24199,136
Gm2420,2351
Gm24200,157
Gm24201,125
Gm24202,103
Gm24203,114
Gm24204,107
Gm24205,107
Gm24206,79
Gm24207,108
Gm24208,135
Gm24210,133
Gm24211,107
Gm24212,132
Gm24216,117
Gm24218,105
Gm24219,79
Gm24220,79
Gm24221,313
Gm24223,90
Gm24224,1424
Gm24228,129
Gm24229,118
Gm2423,733
Gm24230,129
Gm24231,133
Gm24232,132
Gm24233,122
Gm24234,107
Gm24235,129
Gm24236,134
Gm2424,1103
Gm24240,135
Gm24241,145
Gm24242,107
Gm24244,130
Gm24246,132
Gm24249,64
Gm24251,114
Gm24252,132
Gm24253,76
Gm24254,104
Gm24255,128
Gm24256,84
Gm24257,131
Gm24258,133
Gm24259,107
Gm24260,107
Gm24261,104
Gm24262,144
Gm24263,107
Gm24264,94
Gm24265,141
Gm24267,107
Gm24268,110
Gm2427,881
Gm24274,124
Gm24278,127
Gm24279,131
Gm24280,134
Gm24281,136
Gm24283,107
Gm24285,100
Gm24286,128
Gm24288,144
Gm24289,135
Gm2429,586
Gm24291,162
Gm24292,107
Gm24295,131
Gm24296,106
Gm24298,60
Gm24299,71
Gm24304,107
Gm24305,164
Gm24306,79
Gm2431,519
Gm24310,79
Gm24311,104
Gm24312,119
Gm24313,133
Gm24314,123
Gm24316,107
Gm24317,107
Gm24318,131
Gm24319,107
Gm24326,125
Gm24334,128
Gm24335,132
Gm24336,146
Gm24337,126
Gm24338,127
Gm24339,76
Gm24340,97
Gm24341,125
Gm24343,111
Gm24345,124
Gm24347,142
Gm24348,130
Gm24349,101
Gm24350,132
Gm24352,125
Gm24355,122
Gm24356,106
Gm24357,74
Gm2436,850
Gm24362,416
Gm24373,132
Gm24374,106
Gm24375,132
Gm24376,127
Gm24377,131
Gm24378,106
Gm24379,86
Gm24381,104
Gm24382,107
Gm24384,75
Gm24388,107
Gm24389,107
Gm24390,62
Gm24392,103
Gm24393,97
Gm24394,123
Gm24395,125
Gm24398,109
Gm24399,74
Gm24400,107
Gm24401,91
Gm24403,130
Gm24405,167
Gm24407,141
Gm24409,152
Gm24410,107
Gm24411,131
Gm24412,109
Gm24414,107
Gm24415,107
Gm24416,114
Gm24417,79
Gm24418,79
Gm24422,119
Gm24423,106
Gm24424,107
Gm24429,132
Gm24430,104
Gm24432,126
Gm24433,133
Gm24434,132
Gm24435,110
Gm24437,104
Gm24440,63
Gm24443,132
Gm24445,107
Gm24446,156
Gm24448,107
Gm24449,106
Gm2445,989
Gm24451,133
Gm24452,72
Gm24453,76
Gm24454,132
Gm24455,131
Gm24456,107
Gm24457,105
Gm24458,107
Gm24459,86
Gm2446,847
Gm24460,106
Gm24461,103
Gm24463,72
Gm24464,107
Gm24465,107
Gm24467,126
Gm24468,104
Gm24469,131
Gm2447,4593
Gm24470,132
Gm24471,131
Gm24472,132
Gm24473,131
Gm24474,21276
Gm24475,143
Gm2448,559
Gm24481,102
Gm24486,107
Gm24487,63
Gm2449,4873
Gm24490,98
Gm24491,107
Gm24492,107
Gm24493,143
Gm24494,81
Gm24495,79
Gm24497,191
Gm24499,104
Gm24502,105
Gm24503,135
Gm24504,100
Gm24505,126
Gm24507,134
Gm24508,107
Gm2451,999
Gm24512,65
Gm24514,285
Gm24517,107
Gm24518,94
Gm24519,132
Gm24521,107
Gm24522,108
Gm24523,132
Gm24524,170
Gm24525,151
Gm24526,158
Gm24527,107
Gm24528,79
Gm2453,2002
Gm24533,196
Gm24535,107
Gm24536,107
Gm24537,102
Gm24538,107
Gm24539,133
Gm24540,107
Gm24546,102
Gm24547,149
Gm24548,108
Gm24549,139
Gm24552,103
Gm24553,131
Gm24554,73
Gm24555,124
Gm24556,130
Gm24564,75
Gm24565,107
Gm24566,79
Gm24568,92
Gm24569,104
Gm24570,79
Gm24574,74
Gm24576,248
Gm24577,63
Gm24578,129
Gm24579,144
Gm24580,131
Gm24581,133
Gm24582,103
Gm24584,107
Gm24585,79
Gm24592,106
Gm24593,106
Gm24595,110
Gm24596,107
Gm24598,74
Gm24599,50
Gm24607,133
Gm24608,136
Gm24609,94
Gm24610,109
Gm24611,107
Gm24612,107
Gm24613,130
Gm24614,107
Gm24615,113
Gm24616,139
Gm24618,94
Gm24620,130
Gm24621,140
Gm24622,162
Gm24623,194
Gm24624,164
Gm24625,130
Gm24626,161
Gm24629,89
Gm24630,106
Gm24631,81
Gm24635,128
Gm24637,85
Gm24638,132
Gm24639,79
Gm2464,4464
Gm24641,107
Gm24644,139
Gm24646,99
Gm24648,132
Gm24651,107
Gm24652,79
Gm24653,79
Gm24654,79
Gm24655,107
Gm24656,132
Gm24657,79
Gm24661,104
Gm24665,129
Gm24666,167
Gm24667,103
Gm24668,104
Gm24669,97
Gm2467,1010
Gm24670,132
Gm24671,158
Gm24674,104
Gm24676,75
Gm24677,150
Gm24678,104
Gm24679,111
Gm24680,126
Gm24681,107
Gm24686,93
Gm24687,241
Gm24691,140
Gm24693,107
Gm24695,83
Gm24696,134
Gm24697,107
Gm24698,130
Gm24701,105
Gm24702,79
Gm24704,107
Gm24706,137
Gm24707,107
Gm24708,103
Gm24709,132
Gm24711,94
Gm24712,74
Gm24713,107
Gm24716,104
Gm24717,124
Gm24718,136
Gm24719,110
Gm24722,107
Gm24723,132
Gm24725,125
Gm24726,121
Gm24727,144
Gm24728,125
Gm24729,137
Gm24730,117
Gm24731,131
Gm24732,63
Gm24735,118
Gm24737,100
Gm2474,559
Gm24745,85
Gm24750,104
Gm24751,102
Gm24753,107
Gm24754,107
Gm24759,79
Gm24760,94
Gm24762,104
Gm24763,190
Gm24764,199
Gm24765,103
Gm2477,554
Gm24770,92
Gm24771,137
Gm24774,134
Gm24775,99
Gm24780,143
Gm24781,117
Gm24782,132
Gm24784,62
Gm24787,123
Gm24788,156
Gm24789,131
Gm2479,2653
Gm24790,132
Gm24791,131
Gm24792,128
Gm24793,132
Gm24794,140
Gm24796,107
Gm24797,107
Gm24798,106
Gm24799,79
Gm24803,107
Gm24805,104
Gm24809,271
Gm24812,284
Gm24817,105
Gm24826,431
Gm24829,92
Gm24830,166
Gm24831,126
Gm24833,120
Gm24836,108
Gm24837,81
Gm24838,130
Gm24839,107
Gm24840,147
Gm24843,76
Gm24844,127
Gm24846,108
Gm24848,107
Gm24850,119
Gm24851,103
Gm24853,121
Gm24856,107
Gm24859,107
Gm24861,107
Gm24862,79
Gm24863,107
Gm24866,79
Gm24867,107
Gm24868,136
Gm24869,128
Gm24870,107
Gm24871,116
Gm24872,79
Gm24873,107
Gm24875,104
Gm24878,104
Gm24879,143
Gm24884,119
Gm24885,270
Gm24886,123
Gm24887,108
Gm24888,130
Gm24889,132
Gm24890,102
Gm24891,136
Gm24892,104
Gm24895,74
Gm24896,135
Gm24897,107
Gm24901,110
Gm24902,123
Gm24903,126
Gm24905,104
Gm24907,128
Gm24908,127
Gm24911,136
Gm24912,117
Gm24916,79
Gm24917,104
Gm24918,130
Gm24919,106
Gm2492,1394
Gm24920,85
Gm24921,107
Gm24922,102
Gm24924,164
Gm24925,107
Gm24926,79
Gm24927,107
Gm24928,107
Gm24929,139
Gm24940,108
Gm24942,114
Gm24943,433
Gm24947,110
Gm24948,207
Gm24949,215
Gm2495,466
Gm24950,191
Gm24952,79
Gm24957,132
Gm24958,97
Gm24963,144
Gm24965,106
Gm24966,79
Gm24967,107
Gm24968,107
Gm24969,79
Gm2497,601
Gm24977,163
Gm24978,107
Gm24981,132
Gm24982,132
Gm24983,69
Gm24984,133
Gm24985,129
Gm24986,132
Gm24987,134
Gm24988,121
Gm24989,88
Gm24992,130
Gm24994,121
Gm24998,89
Gm25004,161
Gm25005,156
Gm25006,107
Gm25007,133
Gm25008,81
Gm25009,102
Gm25010,65
Gm25013,128
Gm25014,103
Gm25015,128
Gm25016,131
Gm25017,79
Gm25018,119
Gm25020,107
Gm25021,107
Gm25023,107
Gm25024,104
Gm25038,130
Gm25039,107
Gm25043,212
Gm25045,99
Gm25047,104
Gm25049,73
Gm2505,825
Gm25052,158
Gm25053,265
Gm25054,97
Gm25056,62
Gm25058,128
Gm25059,117
Gm25061,107
Gm25064,107
Gm25065,132
Gm25066,123
Gm25072,235
Gm25074,94
Gm25076,132
Gm25077,79
Gm25078,107
Gm25079,203
Gm25080,107
Gm25081,108
Gm25085,79
Gm25087,78
Gm25088,79
Gm25089,79
Gm25090,132
Gm25091,71
Gm25092,129
Gm25093,132
Gm25094,131
Gm25095,131
Gm25096,129
Gm25097,145
Gm25098,79
Gm25099,116
Gm25101,107
Gm25102,112
Gm25104,163
Gm25106,134
Gm25107,129
Gm25112,104
Gm25113,143
Gm25115,140
Gm25116,122
Gm25117,144
Gm25119,88
Gm25120,79
Gm25121,79
Gm25124,164
Gm25125,136
Gm25126,102
Gm25127,107
Gm25128,76
Gm25129,133
Gm25130,156
Gm25131,151
Gm25132,107
Gm25133,130
Gm25134,160
Gm25135,143
Gm25136,115
Gm25137,110
Gm25138,136
Gm25139,210
Gm25140,140
Gm25141,107
Gm25142,107
Gm25143,109
Gm25146,79
Gm25147,105
Gm25148,123
Gm25150,60
Gm25151,91
Gm25152,114
Gm25155,94
Gm25156,79
Gm25157,94
Gm2516,954
Gm25160,102
Gm25161,132
Gm25162,159
Gm25163,104
Gm25166,111
Gm25167,120
Gm25168,132
Gm25169,129
Gm2517,348
Gm25170,129
Gm25173,107
Gm25175,79
Gm25176,125
Gm25177,117
Gm25179,128
Gm2518,295
Gm25183,106
Gm25184,163
Gm25185,96
Gm25186,108
Gm25187,133
Gm25188,122
Gm25189,164
Gm25194,79
Gm25199,104
Gm25200,130
Gm25201,170
Gm25202,191
Gm25203,431
Gm25204,106
Gm25205,103
Gm25207,107
Gm25209,79
Gm25210,94
Gm25211,107
Gm25212,119
Gm25214,129
Gm25215,121
Gm25216,126
Gm25217,101
Gm2522,322
Gm25221,79
Gm25222,126
Gm25224,68
Gm25226,123
Gm25227,112
Gm25229,79
Gm25230,79
